route_id,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,failed_runs_macos,failed_runs_windows,last_outcome,last_failed_at,top_error_signature
file-search-cache-version-invalidation.spec.ts :: file-search cache version invalidation (recvhq7XG6yXUW) > preserves cache + sidecar when both match the current fingerprint,file-search,486,486,0,0,486,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search cache version invalidation (recvhq7XG6yXUW) > unlinks stale cache when sidecar appVersion does not match current,file-search,486,486,0,0,486,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search cache version invalidation (recvhq7XG6yXUW) > unlinks stale cache when sidecar is entirely missing,file-search,487,486,0,0,487,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
file-search-cache-version-invalidation.spec.ts :: file-search cache version invalidation (recvhq7XG6yXUW) > unlinks stale cache when sidecar searchModuleVersion drifts,file-search,487,486,0,0,487,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
file-search-cache-version-invalidation.spec.ts :: file-search cache version invalidation (recvhq7XG6yXUW) > uses a separate cache file for workspace-scoped roots on macOS,file-search,308,298,0,0,308,10,0,10,0,10,1.0000,0,10,passed,2026-06-16T02:41:48Z,Error: expect(received).toContain(expected) <path> indexOf
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > invalidate-then-record round-trip leaves the sidecar compatibility-matched,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > keeps multi-volume V2 cache generations isolated under the global base path,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > meta sidecar path is deterministic relative to cache path,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > preserves cache + sidecar when both match the current fingerprint,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > preserves compatible cache when only Desktop and package versions drift,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > unlinks stale cache when native index format drifts,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > unlinks stale cache when sidecar is entirely missing,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-cache-version-invalidation.spec.ts :: file-search native compatibility invalidation > uses a separate cache file for workspace-scoped roots on macOS,file-search,0,0,0,0,0,0,0,0,0,0,,0,0,skipped,,
file-search-popup.spec.ts :: file search popup > keeps a fallback icon for app results when native icon loading is unavailable,file-search,309,298,0,0,309,9,2,9,2,11,1.0000,0,9,skipped,2026-06-16T02:41:48Z,Error: expect(locator).toBeVisible() failed
file-search-popup.spec.ts :: file search popup > keeps serving the last ready snapshot when a long-idle app triggers an overdue background refresh,file-search,602,579,0,1,602,2,22,2,22,24,0.9983,0,2,passed,2026-07-07T07:55:51Z,Error: expect(received).toBe(expected) <path> Object.is equality
file-search-popup.spec.ts :: file search popup > keeps sparse results stable when native freshness reports no sync,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-popup.spec.ts :: file search popup > keeps the input responsive while the initial index build is still running,file-search,582,579,0,1,582,0,4,0,4,4,0.9983,0,0,passed,,Error: expect(locator).toHaveText(expected) failed
file-search-popup.spec.ts :: file search popup > offers reauthorization when daemon incremental refresh lacks journal permission,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-search-popup.spec.ts :: file search popup > pressing Enter on a file result reveals the target file in the active workspace,file-search,635,579,0,0,635,46,10,46,10,56,1.0000,32,14,passed,2026-06-26T09:05:02Z,Error: openSeededWorkspaceByName: chat-panel not found after click
file-search-popup.spec.ts :: file search popup > pressing Enter on an unsupported file keeps the flow inside AoE and shows the internal fallback preview,file-search,638,579,0,0,638,46,13,46,13,59,1.0000,32,14,passed,2026-06-26T02:28:54Z,Error: openSeededWorkspaceByName: chat-panel not found after click
file-search-popup.spec.ts :: file search popup > requests the global index even when a ready workspace snapshot already exists,file-search,579,579,0,0,579,0,0,0,0,0,1.0000,0,0,passed,,
file-search-popup.spec.ts :: file search popup > reruns the current query after the background refresh finishes,file-search,633,579,0,3,633,10,47,10,47,57,0.9948,1,9,passed,2026-06-15T20:00:48Z,Error: expect(received).toBe(expected) <path> Object.is equality
file-search-popup.spec.ts :: file search popup > reruns the current query when a refresh finishes before the popup observes building state,file-search,597,579,0,0,597,4,14,4,14,18,1.0000,3,1,passed,2026-06-03T10:04:08Z,Error: expect(received).toBe(expected) <path> Object.is equality
file-search-popup.spec.ts :: file search popup > shows daemon construction after UAC approval without starting the slow fallback walker,file-search,93,93,0,0,93,0,0,0,0,0,1.0000,0,0,passed,,
file-trace-bash-temp-script-recvp2W3TIr2Gv.spec.ts :: Bash file trace temp script filtering (recvp2W3TIr2Gv) > hides agent helper scripts and preserves HTML modify history after session deletion,,122,103,0,31,122,1,49,1,49,54,0.6990,0,1,passed,2026-07-13T19:41:17Z,"Error: EBUSY: resource busy or locked, rmdir '<path>"
file-trace-content-history-recvpUwqOqcRza.spec.ts :: File trace content history (recvpUwqOqcRza) > 删除来源任务后仍展示前后内容并恢复修改前版本,,1,1,0,0,1,0,0,0,0,0,1.0000,0,0,passed,,
file-trace-content-history-recvpUwqOqcRza.spec.ts :: File trace content history (recvpUwqOqcRza) > 文件有后续改动时拒绝恢复且不覆盖当前内容,,1,1,0,0,1,0,0,0,0,0,1.0000,0,0,passed,,
first-login-session-navigation.spec.ts :: First login session navigation > keeps message activity times distinct and creates a missing host tab when a session is clicked,,83,83,0,0,83,0,0,0,0,0,1.0000,0,0,passed,,
first-login-session-navigation.spec.ts :: First login session navigation > runs the login success route when the local tab snapshot is unavailable,,83,83,0,0,83,0,0,0,0,0,1.0000,0,0,passed,,
first-run-activation.spec.ts :: First-run activation > browser and chat view opens browser and chat preset,browser;onboarding,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
first-run-activation.spec.ts :: First-run activation > calendar view opens the calendar route and prompts for subscription setup,calendar;onboarding,581,579,0,0,581,0,2,0,2,2,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
first-run-activation.spec.ts :: First-run activation > files and chat view opens files and chat preset,onboarding,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
first-run-activation.spec.ts :: First-run activation > keeps the first-run activation top strip draggable while controls stay interactive,onboarding,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
first-run-activation.spec.ts :: First-run activation > non-calendar first-run presets still prompt when FloatSchedule is first opened later,calendar;onboarding,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,TimeoutError: locator.click: Timeout 30000ms exceeded.
first-run-activation.spec.ts :: First-run activation > remote desktop user context completes activation without user picking a view,onboarding,584,579,0,0,584,0,5,0,5,5,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
floatboat-calendar-reminder-job-recvkIe0YJgIH1.spec.ts :: Floatboat calendar reminder scheduled job (recvkIe0YJgIH1) > creates and removes reminder scheduled jobs when Floatboat event alarms change,automation;calendar,581,579,0,0,581,0,2,0,2,2,1.0000,0,0,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
floatboat-duplicate-ai-replies.spec.ts :: Floatboat duplicate AI replies > renders adjacent tool batches as compact activity rows with details hidden by default,agent-runtime,624,579,0,1,624,32,14,32,14,46,0.9983,3,29,passed,2026-06-05T20:28:48Z,Error: expect(locator).toHaveCSS(expected) failed
floatboat-duplicate-ai-replies.spec.ts :: Floatboat duplicate AI replies > terminal accumulated parts append only the missing suffix after a tool call,agent-runtime,597,579,0,0,597,6,12,6,12,18,1.0000,4,2,passed,2026-06-26T04:28:22Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-manual-continue-runtime-retry.spec.ts :: Floatboat manual continue runtime retry > plain continue in a recoverable error state calls retryLastTurn and does not send a new turn,agent-runtime,598,579,0,0,598,7,12,7,12,19,1.0000,5,2,passed,2026-06-25T18:35:48Z,Error: expect(locator).toBeVisible() failed
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > does not flash E9001 while a replacement runtime continues after model-switch teardown,agent-runtime,33,33,0,0,33,0,0,0,0,0,1.0000,0,0,passed,,
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > does not render legacy auto retry notice for Floatboat runtime-owned retry state,agent-runtime,620,579,2,2,620,25,20,25,20,49,0.9931,1,24,passed,2026-07-09T20:45:18Z,Error: expect(locator).toHaveCount(expected) failed
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > does not show quota paywall while provider stream runtime retry reaches attempt 50,agent-runtime,579,579,2,1,579,2,1,2,1,7,0.9948,1,1,passed,2026-07-09T20:45:18Z,Error: expect(locator).toBeVisible() failed
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > keeps direct Write artifact visible when worker publishes normalized tail-failure completion,agent-runtime,34,33,0,1,34,0,2,0,2,2,0.9697,0,0,passed,,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > keeps Task file artifact visible when provider stream times out after tool success (recvoWroaT0PuD),agent-runtime,31,31,0,0,31,0,0,0,0,0,1.0000,0,0,passed,,
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > keeps Task file artifact visible when worker publishes normalized tail-failure completion (recvoWroaT0PuD),agent-runtime,33,33,0,0,33,0,0,0,0,0,1.0000,0,0,passed,,
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > keeps the first three short runtime retries as normal agent work,agent-runtime,586,579,0,0,586,0,7,0,7,7,1.0000,0,0,passed,,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > renders exhausted runtime retry as a terminal notice,agent-runtime,586,579,0,0,586,0,7,0,7,7,1.0000,0,0,passed,,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-runtime-retry-notice.spec.ts :: Floatboat runtime retry notice > renders retry state in the status bar and MessageV2 retry timeline,agent-runtime,589,579,2,0,589,2,10,2,10,16,0.9965,1,1,passed,2026-07-09T20:45:18Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
floatboat-tool-resource-budget-recvo0Gk70xWdU.spec.ts :: Floatboat local tool resource budgets (recvo0Gk70xWdU) > budgeted local scan failures remain tool diagnostics instead of E9001,agent-runtime,579,579,0,0,579,0,0,0,0,0,1.0000,0,0,passed,,
focus-basic.spec.ts :: Click Focus > clicking browser address bar sets focus to browser,browser;focus-management,647,579,0,0,647,57,11,57,11,68,1.0000,45,12,passed,2026-06-28T08:42:46Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking chat input sets focus to chat,focus-management,651,579,0,1,651,55,18,55,18,73,0.9983,45,10,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Click Focus > clicking file list sets focus to file browser,browser;focus-management,647,579,0,0,647,58,10,58,10,68,1.0000,45,13,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Dialog Focus > confirmation dialog focuses primary action button,focus-management,602,579,0,0,602,19,4,19,4,23,1.0000,11,8,passed,2026-06-28T06:47:46Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Dialog Focus > Escape closes dialog and returns focus,focus-management,610,579,0,0,610,16,15,16,15,31,1.0000,11,5,passed,2026-06-29T15:25:18Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Initial Focus > chat input gets focus on workspace load,focus-management,641,579,0,0,641,56,6,56,6,62,1.0000,45,11,passed,2026-06-28T07:42:10Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Initial Focus > new session focuses chat input,focus-management,646,579,0,0,646,60,7,60,7,67,1.0000,45,15,passed,2026-06-28T08:56:34Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > hiding panel returns focus to previous area,focus-management,647,579,0,1,647,58,11,58,11,69,0.9983,45,13,passed,2026-06-26T02:28:54Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Panel Focus After Toggle > showing browser panel focuses address bar,browser;focus-management,649,579,0,0,649,56,14,56,14,70,1.0000,45,11,passed,2026-06-26T07:18:12Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing chat panel focuses chat input,focus-management,644,579,0,0,644,56,9,56,9,65,1.0000,45,11,passed,2026-06-28T07:42:10Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing combo panel focuses combo search,focus-management,40,0,0,0,40,40,0,40,0,40,,34,6,failed,2026-04-23T09:10:40Z,Error: expect(locator).toBeVisible() failed
focus-basic.spec.ts :: Panel Focus After Toggle > showing Combo Skills panel focuses Combo Skill search,focus-management,607,579,0,1,607,17,12,17,12,29,0.9983,11,6,passed,2026-06-29T15:25:18Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
focus-basic.spec.ts :: Tab Navigation > Shift+Tab moves focus to previous focusable element,focus-management,648,579,0,0,648,55,14,55,14,69,1.0000,45,10,passed,2026-06-26T07:18:12Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-basic.spec.ts :: Tab Navigation > Tab key moves focus to next focusable element,focus-management,644,579,0,0,644,56,9,56,9,65,1.0000,45,11,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by clicking display title 10 times,focus-management,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,Error: dismissAlertDialog: alert-dialog-ok not found
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by clicking whitelist title 10 times,focus-management,58,0,0,0,58,46,12,46,12,58,,34,12,flaky,2026-06-28T09:29:48Z,Error: openSeededWorkspaceByName: chat-panel not found after click
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by focusing display title and pressing Enter 10 times,focus-management,579,579,0,0,579,0,0,0,0,0,1.0000,0,0,passed,,
focus-debug-indicator.spec.ts :: Developer Mode & Focus Debug Indicator > activate developer mode by focusing display title and pressing Space 10 times,focus-management,580,579,0,0,580,0,1,0,1,1,1.0000,0,0,passed,,Error: dismissAlertDialog: alert-dialog-ok not found
