route_id,platform,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,last_outcome,last_failed_at,top_error_signature
git-error-display.spec.ts :: Git Error Display - Unsaved Changes > should expand raw error details when clicking Details button,macos,git,186,147,0,0,186,34,5,34,5,39,1.0000,passed,2026-06-04T15:25:05Z,Error: openSeededWorkspaceByName: chat-panel not found after click
git-error-display.spec.ts :: Git Error Display - Unsaved Changes > should expand raw error details when clicking Details button,windows,git,139,98,0,0,139,15,26,15,26,41,1.0000,passed,2026-06-28T06:47:46Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-error-display.spec.ts :: Git Error Display - Unsaved Changes > should show friendly error with save-first button for unstaged changes,macos,git,0,0,0,0,0,0,0,0,0,0,,skipped,,
git-error-display.spec.ts :: Git Error Display - Unsaved Changes > should show friendly error with save-first button for unstaged changes,windows,git,0,0,0,0,0,0,0,0,0,0,,skipped,,
git-panel.spec.ts :: Git Panel - Branch Selector (#59) > should show and toggle branch selector,macos,git,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
git-panel.spec.ts :: Git Panel - Branch Selector (#59) > should show and toggle branch selector,windows,git,101,98,0,0,101,3,0,3,0,3,1.0000,passed,2026-06-29T14:04:45Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-panel.spec.ts :: Git Panel - Detection (#53) > should show git-status-indicator in git repo,macos,git,188,147,0,0,188,34,7,34,7,41,1.0000,passed,2026-06-05T16:58:36Z,Error: openSeededWorkspaceByName: chat-panel not found after click
git-panel.spec.ts :: Git Panel - Detection (#53) > should show git-status-indicator in git repo,windows,git,140,98,0,0,140,17,25,17,25,42,1.0000,passed,2026-06-28T09:29:48Z,TimeoutError: locator.waitFor: Timeout 10000ms exceeded.
git-panel.spec.ts :: Git Panel - Feature Branch (#60) > should show submit and back-to-main on feature branch,macos,git,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
git-panel.spec.ts :: Git Panel - Feature Branch (#60) > should show submit and back-to-main on feature branch,windows,git,102,98,0,0,102,3,1,3,1,4,1.0000,passed,2026-06-23T17:42:42Z,"Error: locator.waitFor: Target page, context or browser has been closed"
git-panel.spec.ts :: Git Panel - File Display (#56) > should display added files with status dots,macos,git,0,0,0,0,0,0,0,0,0,0,,skipped,,
git-panel.spec.ts :: Git Panel - File Display (#56) > should display added files with status dots,windows,git,0,0,0,0,0,0,0,0,0,0,,skipped,,
git-panel.spec.ts :: Git Panel - Non-Git (#54) > should not show git indicator in non-git directory,macos,git,151,147,0,0,151,1,3,1,3,4,1.0000,passed,2026-06-04T15:25:05Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
git-panel.spec.ts :: Git Panel - Non-Git (#54) > should not show git indicator in non-git directory,windows,git,113,98,0,0,113,9,6,9,6,15,1.0000,passed,2026-06-29T15:25:18Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-panel.spec.ts :: Git Panel - Open (#55) > should close git panel when clicking outside,macos,git,152,147,0,0,152,1,4,1,4,5,1.0000,passed,2026-06-05T12:01:57Z,TimeoutError: locator.evaluate: Timeout 30000ms exceeded.
git-panel.spec.ts :: Git Panel - Open (#55) > should close git panel when clicking outside,windows,git,107,98,0,0,107,3,6,3,6,9,1.0000,passed,2026-06-29T13:23:01Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-panel.spec.ts :: Git Panel - Open (#55) > should open git panel on indicator click,macos,git,150,147,0,0,150,1,2,1,2,3,1.0000,passed,2026-06-05T20:28:48Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
git-panel.spec.ts :: Git Panel - Open (#55) > should open git panel on indicator click,windows,git,116,98,0,0,116,7,11,7,11,18,1.0000,passed,2026-06-28T08:56:34Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
git-panel.spec.ts :: Git Panel - Rollback (#58) > should rollback to savepoint,macos,git,151,147,0,0,151,0,4,0,4,4,1.0000,passed,,TimeoutError: locator.waitFor: Timeout 10000ms exceeded.
git-panel.spec.ts :: Git Panel - Rollback (#58) > should rollback to savepoint,windows,git,132,98,0,1,132,15,20,15,20,35,0.9898,passed,2026-06-30T09:26:48Z,Error: expect(locator).toContainText(expected) failed
git-panel.spec.ts :: Git Panel - Save Flow (#57) > should complete save flow,macos,git,149,147,0,0,149,0,2,0,2,2,1.0000,passed,,TimeoutError: locator.waitFor: Timeout 10000ms exceeded.
git-panel.spec.ts :: Git Panel - Save Flow (#57) > should complete save flow,windows,git,123,98,0,1,123,4,22,4,22,26,0.9898,passed,2026-06-29T15:27:20Z,Error: expect(locator).toContainText(expected) failed
git-panel.spec.ts :: Git Panel - Settings > should show git settings in developer section,macos,git,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
git-panel.spec.ts :: Git Panel - Settings > should show git settings in developer section,windows,git,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
gpt54-image-tool-empty-response-recvi5aPe3nmDF.spec.ts :: GPT-5.4 image tool final response (recvi5aPe3nmDF) > keeps the final answer visible after the image read tool completes,macos,chat,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
gpt54-image-tool-empty-response-recvi5aPe3nmDF.spec.ts :: GPT-5.4 image tool final response (recvi5aPe3nmDF) > keeps the final answer visible after the image read tool completes,windows,chat,111,98,0,0,111,0,13,0,13,13,1.0000,passed,,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
hidden-auto-continue-no-workspace-context-recvhZJi.spec.ts :: Hidden auto-continue without workspace context (recvhZJiGvbH6f) > silent retry sends a short internal continue prompt without contextData or visible user bubble,macos,chat,149,147,0,0,149,1,1,1,1,2,1.0000,passed,2026-06-05T20:28:48Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
hidden-auto-continue-no-workspace-context-recvhZJi.spec.ts :: Hidden auto-continue without workspace context (recvhZJiGvbH6f) > silent retry sends a short internal continue prompt without contextData or visible user bubble,windows,chat,106,98,0,0,106,2,6,2,6,8,1.0000,passed,2026-06-28T06:47:46Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
i18n-workflow.spec.ts :: Internationalization > chat interface adapts to language changes,macos,i18n,205,147,0,0,205,58,0,58,0,58,1.0000,passed,2026-06-11T04:03:35Z,Error: expect(locator).toBeVisible() failed
i18n-workflow.spec.ts :: Internationalization > chat interface adapts to language changes,windows,i18n,122,98,0,0,122,14,10,14,10,24,1.0000,passed,2026-06-25T18:35:48Z,Error: expect(locator).toBeVisible() failed
i18n-workflow.spec.ts :: Internationalization > context menus translate correctly,macos,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > context menus translate correctly,windows,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > date and number formatting respects locale,macos,i18n,148,147,0,0,148,1,0,1,0,1,1.0000,passed,2026-04-15T05:46:57Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
i18n-workflow.spec.ts :: Internationalization > date and number formatting respects locale,windows,i18n,114,98,0,0,114,5,11,5,11,16,1.0000,passed,2026-06-25T21:13:48Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
i18n-workflow.spec.ts :: Internationalization > error messages appear in selected language,macos,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > error messages appear in selected language,windows,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > keyboard shortcuts adapt to language,macos,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > keyboard shortcuts adapt to language,windows,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > language preference persists across app restarts,macos,i18n,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
i18n-workflow.spec.ts :: Internationalization > language preference persists across app restarts,windows,i18n,109,98,0,0,109,2,9,2,9,11,1.0000,passed,2026-06-25T22:56:12Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
i18n-workflow.spec.ts :: Internationalization > language switching accessibility,macos,i18n,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
i18n-workflow.spec.ts :: Internationalization > language switching accessibility,windows,i18n,103,98,0,0,103,1,4,1,4,5,1.0000,passed,2026-06-25T22:56:12Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
i18n-workflow.spec.ts :: Internationalization > language switching maintains application state,macos,i18n,205,147,0,0,205,58,0,58,0,58,1.0000,passed,2026-06-11T04:03:35Z,Error: expect(locator).toBeVisible() failed
i18n-workflow.spec.ts :: Internationalization > language switching maintains application state,windows,i18n,133,98,0,0,133,25,10,25,10,35,1.0000,passed,2026-06-28T07:42:10Z,Error: expect(locator).toBeVisible() failed
i18n-workflow.spec.ts :: Internationalization > language switching updates all UI elements,macos,i18n,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
i18n-workflow.spec.ts :: Internationalization > language switching updates all UI elements,windows,i18n,104,98,0,0,104,0,6,0,6,6,1.0000,passed,,TimeoutError: locator.click: Timeout 10000ms exceeded.
i18n-workflow.spec.ts :: Internationalization > RTL language support works correctly,macos,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > RTL language support works correctly,windows,i18n,0,0,0,0,0,0,0,0,0,0,,skipped,,
i18n-workflow.spec.ts :: Internationalization > settings pages translate correctly,macos,i18n,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
i18n-workflow.spec.ts :: Internationalization > settings pages translate correctly,windows,i18n,100,98,0,0,100,1,1,1,1,2,1.0000,passed,2026-06-25T10:42:02Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
ics-subscription-delete-sync-recvkYDE90WZzE.spec.ts :: ICS subscription deletion sync > removes the calendar chip after deleting a local ICS subscription from the UI,macos,calendar,158,147,0,0,158,11,0,11,0,11,1.0000,passed,2026-07-02T05:35:50Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
ics-subscription-delete-sync-recvkYDE90WZzE.spec.ts :: ICS subscription deletion sync > removes the calendar chip after deleting a local ICS subscription from the UI,windows,calendar,108,98,0,0,108,10,0,10,0,10,1.0000,passed,2026-07-02T05:35:50Z,Error: expect(locator).toBeVisible() failed
ics-subscription-disable-halts-refresh-recvkGGcP5c8ej.spec.ts :: ICS subscription disable halts refresh (recvkGGcP5c8ej) > disabled subscription manual refresh imports no new events and does not re-activate,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
ics-subscription-disable-halts-refresh-recvkGGcP5c8ej.spec.ts :: ICS subscription disable halts refresh (recvkGGcP5c8ej) > disabled subscription manual refresh imports no new events and does not re-activate,windows,calendar,100,98,0,0,100,0,2,0,2,2,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
ics-subscription-failed-create-no-orphan-recvmd5tfEYDJZ.spec.ts :: ICS subscription failed-create rollback (recvmd5tfEYDJZ) > does not persist a subscription source when the local ICS file is invalid,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
ics-subscription-failed-create-no-orphan-recvmd5tfEYDJZ.spec.ts :: ICS subscription failed-create rollback (recvmd5tfEYDJZ) > does not persist a subscription source when the local ICS file is invalid,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
ics-subscription-refresh-inline-error-recvoB7CASUf3U.spec.ts :: ICS subscription inline refresh failure (recvoB7CASUf3U) > shows the local-file refresh failure on the open subscription row immediately,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
ics-subscription-refresh-inline-error-recvoB7CASUf3U.spec.ts :: ICS subscription inline refresh failure (recvoB7CASUf3U) > shows the local-file refresh failure on the open subscription row immediately,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
ics-subscription-refresh-missing-file-message-recvmd7kFPCCFM.spec.ts :: ICS subscription refresh on moved/deleted local file (recvmd7kFPCCFM) > shows a friendly localized message instead of the raw ENOENT string,macos,calendar,148,147,0,0,148,1,0,1,0,1,1.0000,passed,2026-06-16T04:38:26Z,Error: expect(locator).toBeVisible() failed
ics-subscription-refresh-missing-file-message-recvmd7kFPCCFM.spec.ts :: ICS subscription refresh on moved/deleted local file (recvmd7kFPCCFM) > shows a friendly localized message instead of the raw ENOENT string,windows,calendar,100,98,0,0,100,1,1,1,1,2,1.0000,passed,2026-06-16T04:38:26Z,Error: expect(locator).toBeVisible() failed
ics-subscription-resubscribe-dedup-recvmdjnGXWS0o.spec.ts :: ICS subscription resubscribe dedup (recvmdjnGXWS0o) > reusing the same local ICS after binding automation does not spawn a duplicate source,macos,automation;calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
ics-subscription-resubscribe-dedup-recvmdjnGXWS0o.spec.ts :: ICS subscription resubscribe dedup (recvmdjnGXWS0o) > reusing the same local ICS after binding automation does not spawn a duplicate source,windows,automation;calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
journeys.spec.ts :: Journeys (Routes) > quick start -> workspace -> chat -> settings,macos,app-shell,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
journeys.spec.ts :: Journeys (Routes) > quick start -> workspace -> chat -> settings,windows,app-shell,132,98,0,0,132,21,13,21,13,34,1.0000,passed,2026-06-29T15:27:20Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
journeys.spec.ts :: Journeys (Routes) > workspace -> new welcome tab -> quick start again,macos,app-shell,192,147,0,0,192,45,0,45,0,45,1.0000,passed,2026-06-11T03:33:03Z,Error: expect(locator).toBeVisible() failed
journeys.spec.ts :: Journeys (Routes) > workspace -> new welcome tab -> quick start again,windows,app-shell,123,98,0,0,123,16,9,16,9,25,1.0000,passed,2026-06-28T07:42:10Z,TimeoutError: locator.click: Timeout 10000ms exceeded.
journeys.spec.ts :: Journeys (Routes) > workspace -> open markdown -> edit -> autosave -> settings rtl -> back applies,macos,app-shell,184,147,0,0,184,35,2,35,2,37,1.0000,passed,2026-06-05T20:28:48Z,Error: openSeededWorkspaceByName: chat-panel not found after click
journeys.spec.ts :: Journeys (Routes) > workspace -> open markdown -> edit -> autosave -> settings rtl -> back applies,windows,app-shell,135,98,0,0,135,18,19,18,19,37,1.0000,passed,2026-06-28T06:47:46Z,Error: expect(received).toBe(expected) <path> Object.is equality
key-journeys.spec.ts :: Key Journeys > multi-workspace + multi-session + send message + switch back-and-forth + streamed mock replies,macos,keyboard-shortcuts,187,147,0,0,187,34,6,34,6,40,1.0000,passed,2026-04-23T09:10:40Z,Error: openWorkspaceFromWelcome: chat-panel not found after click
key-journeys.spec.ts :: Key Journeys > multi-workspace + multi-session + send message + switch back-and-forth + streamed mock replies,windows,keyboard-shortcuts,129,98,0,0,129,22,9,22,9,31,1.0000,passed,2026-06-28T09:29:48Z,Error: expect(received).toBeGreaterThan(expected)
keyboard-file-editing-flow.spec.ts :: Keyboard File Editing Flow > focus returns to file browser after closing file,macos,browser;keyboard-shortcuts,190,147,0,0,190,33,10,33,10,43,1.0000,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
keyboard-file-editing-flow.spec.ts :: Keyboard File Editing Flow > focus returns to file browser after closing file,windows,browser;keyboard-shortcuts,117,98,0,0,117,8,11,8,11,19,1.0000,passed,2026-06-25T22:56:12Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
keyboard-file-editing-flow.spec.ts :: Keyboard File Editing Flow > full keyboard lifecycle: Open → Edit → Esc closes file,macos,keyboard-shortcuts,183,147,0,1,183,33,4,33,4,37,0.9932,passed,2026-04-23T09:10:40Z,Error: openSeededWorkspaceByName: chat-panel not found after click
keyboard-file-editing-flow.spec.ts :: Keyboard File Editing Flow > full keyboard lifecycle: Open → Edit → Esc closes file,windows,keyboard-shortcuts,113,98,0,0,113,6,9,6,9,15,1.0000,passed,2026-04-21T04:14:50Z,TimeoutError: locator.evaluate: Timeout 3000ms exceeded.
